546	0.00100133	0.979727
547	0.000994025	0.978726
548	0.000986761	0.977732
549	0.000977718	0.976745
550	0.00096691	0.975767
551	0.000959783	0.9748
552	0.000950887	0.973841
553	0.000942039	0.97289
554	0.000933239	0.971948
555	0.000926285	0.971014
556	0.000913982	0.970088
557	0.000908914	0.969174
558	0.000900296	0.968265
559	0.000891723	0.967365
560	0.000883196	0.966473
561	0.000874715	0.96559
562	0.000868056	0.964715
563	0.000857885	0.963847
564	0.000849539	0.962989
565	0.000843003	0.96214
566	0.000834739	0.961297
567	0.000828278	0.960462
568	0.000820095	0.959634
569	0.000811954	0.958814
570	0.000802105	0.958002
571	0.000795804	0.9572
572	0.000789536	0.956404
573	0.000781558	0.955614
574	0.000771883	0.954833
575	0.000767467	0.954061
576	0.000759607	0.953293
577	0.000751789	0.952534
578	0.00074401	0.951782
579	0.000737997	0.951038
580	0.000730293	0.9503
581	0.000722628	0.94957
582	0.000715004	0.948847
583	0.00070913	0.948132
584	0.000703287	0.947423
585	0.000694061	0.94672
586	0.000688289	0.946026
587	0.000682546	0.945337
588	0.000673438	0.944655
589	0.00066946	0.943981
590	0.000660426	0.943312
591	0.000656506	0.942651
592	0.000649233	0.941995
593	0.000640313	0.941346
594	0.00063648	0.940705
595	0.000627632	0.940069
596	0.00062553	0.939441
597	0.000615076	0.938816
598	0.000611353	0.938201
599	0.000602649	0.937589
600	0.000598979	0.936987
601	0.000592006	0.936388
602	0.000585067	0.935796
603	0.000581475	0.935211
604	0.000574594	0.934629
605	0.000566097	0.934055
606	0.000564231	0.933488
607	0.000555796	0.932924
608	0.000550687	0.932368
609	0.000547242	0.931818
610	0.000538904	0.93127
611	0.000533875	0.930732
612	0.000527239	0.930198
613	0.000522265	0.92967
614	0.000517314	0.929148
615	0.000514011	0.928631
616	0.000507483	0.928117
617	0.000500986	0.927609
618	0.000496136	0.927108
619	0.000489697	0.926612
620	0.00048651	0.926123
621	0.000480122	0.925636
622	0.000475371	0.925156
623	0.000469039	0.924681
624	0.000465938	0.924212
625	0.000461255	0.923746
626	0.000454999	0.923284
627	0.000451958	0.922829
628	0.000444161	0.922377
629	0.000441164	0.921933
630	0.000436596	0.921492
631	0.000430468	0.921055
632	0.000427528	0.920625
633	0.000421447	0.920197
634	0.000418545	0.919776
635	0.000412512	0.919357
636	0.000409647	0.918945
637	0.00040366	0.918535
638	0.000399267	0.918132
639	0.000396457	0.917732
640	0.00038898	0.917336
641	0.00038621	0.916947
642	0.000383454	0.916561
643	0.000377604	0.916177
644	0.000373333	0.9158
645	0.000370629	0.915426
646	0.000364847	0.915056
647	0.000362177	0.914691
648	0.00035798	0.914329
649	0.000353801	0.913971
650	0.000348106	0.913617
651	0.000345504	0.913269
652	0.000342915	0.912923
653	0.00033575	0.91258
654	0.000336251	0.912245
655	0.000329129	0.911908
656	0.000325083	0.911579
657	0.000324095	0.911254
658	0.000318559	0.91093
659	0.000316078	0.910612
660	0.000310583	0.910295
661	0.000308134	0.909985
662	0.000305696	0.909677
663	0.000300258	0.909371
664	0.000297851	0.909071
665	0.000295455	0.908773
666	0.000288572	0.908477
667	0.000289205	0.908189
668	0.000283856	0.9079
669	0.000280024	0.907616
670	0.000277699	0.907336
671	0.000275384	0.907058
672	0.000270108	0.906783
673	0.000267823	0.906513
674	0.000265548	0.906245
675	0.000261804	0.905979
676	0.000258076	0.905717
677	0.00025584	0.905459
678	0.000252141	0.905204
679	0.000249929	0.904951
680	0.000244789	0.904701
681	0.000245538	0.904457
682	0.000240426	0.904211
683	0.000236799	0.903971
684	0.000234648	0.903734
685	0.000233964	0.903499
686	0.00022746	0.903265
687	0.000226799	0.903038
688	0.000224689	0.902811
689	0.00021969	0.902586
690	0.000219055	0.902367
691	0.000215531	0.902148
692	0.000214909	0.901932
693	0.000209967	0.901717
694	0.000207924	0.901507
695	0.00020589	0.901299
696	0.00020243	0.901093
697	0.000200417	0.900891
698	0.000198413	0.900691
699	0.000194989	0.900492
700	0.000193006	0.900297
701	0.000192456	0.900104
702	0.000187641	0.899912
703	0.000185688	0.899724
704	0.000183742	0.899538
705	0.000181805	0.899355
706	0.000178462	0.899173
707	0.000177958	0.898994
708	0.000174635	0.898816
709	0.000172735	0.898642
710	0.000170842	0.898469
711	0.000168958	0.898298
712	0.000165679	0.898129
713	0.000163814	0.897964
714	0.000161958	0.8978
715	0.000160109	0.897638
716	0.000158267	0.897478
717	0.000156434	0.897319
718	0.000154608	0.897163
719	0.000150012	0.897008
720	0.000150982	0.896858
721	0.000149179	0.896707
722	0.000146	0.896558
723	0.000144216	0.896412
724	0.000142439	0.896268
725	0.000140669	0.896126
726	0.000138906	0.895985
727	0.000137151	0.895846
728	0.000134031	0.895709
729	0.000135034	0.895575
730	0.000131928	0.89544
731	0.000128836	0.895308
732	0.000129849	0.895179
733	0.00012677	0.895049
734	0.000123704	0.894922
735	0.000124726	0.894799
736	0.000121674	0.894674
737	0.000121344	0.894552
738	0.00011831	0.894431
739	0.00011799	0.894313
740	0.000114972	0.894195
741	0.000114663	0.89408
742	0.000111662	0.893965
743	0.000111362	0.893853
744	0.000109721	0.893742
745	0.000108086	0.893632
746	0.000106458	0.893524
747	0.000104836	0.893418
748	0.000103221	0.893313
749	0.000102946	0.89321
750	0.00010134	0.893107
751	0.000101071	0.893005
752	9.81464e-05	0.892904
753	9.65598e-05	0.892806
754	9.6304e-05	0.89271
755	9.47265e-05	0.892613
756	9.31552e-05	0.892519
757	9.15902e-05	0.892425
758	9.13488e-05	0.892334
759	8.84769e-05	0.892242
760	8.82443e-05	0.892154
761	8.80127e-05	0.892066
762	8.51608e-05	0.891978
763	8.62468e-05	0.891893
764	8.34069e-05	0.891806
765	8.18836e-05	0.891723
766	8.16701e-05	0.891641
767	8.01554e-05	0.891559
768	7.73461e-05	0.891479
769	7.84439e-05	0.891402
770	7.69434e-05	0.891323
771	7.67441e-05	0.891246
772	7.52519e-05	0.89117
773	7.24734e-05	0.891094
774	7.48671e-05	0.891022
775	7.08081e-05	0.890947
776	7.06259e-05	0.890876
777	6.91589e-05	0.890806
778	6.89814e-05	0.890737
779	6.88045e-05	0.890668
780	6.60675e-05	0.890599
781	6.58985e-05	0.890533
782	6.57302e-05	0.890467
783	6.30115e-05	0.890401
784	6.2851e-05	0.890338
785	6.2691e-05	0.890275
786	6.12611e-05	0.890212
787	5.98366e-05	0.890151
788	5.96849e-05	0.890091
789	5.95338e-05	0.890032
790	5.8119e-05	0.889972
791	5.67096e-05	0.889914
792	5.53056e-05	0.889857
793	5.64257e-05	0.889802
794	5.50259e-05	0.889746
795	5.23751e-05	0.889691
796	5.34984e-05	0.889638
797	5.33643e-05	0.889585
798	5.19791e-05	0.889531
799	5.18492e-05	0.889479
800	4.79744e-05	0.889428
801	5.03485e-05	0.88938
802	4.89778e-05	0.889329
803	4.76122e-05	0.88928
804	4.74939e-05	0.889233
805	4.7376e-05	0.889185
806	4.47803e-05	0.889138
807	4.71447e-05	0.889093
808	4.33199e-05	0.889046
809	4.56821e-05	0.889002
810	4.18703e-05	0.888957
811	4.29987e-05	0.888915
812	4.16629e-05	0.888872
813	4.15605e-05	0.88883
814	4.14585e-05	0.888789
815	4.01314e-05	0.888747
816	4.00332e-05	0.888707
817	3.87128e-05	0.888667
818	3.86183e-05	0.888628
819	3.73046e-05	0.88859
820	3.72137e-05	0.888552
821	3.71231e-05	0.888515
822	3.58179e-05	0.888478
823	3.57309e-05	0.888442
824	3.56443e-05	0.888407
825	3.5558e-05	0.888371
826	3.30536e-05	0.888335
827	3.29738e-05	0.888302
828	3.41005e-05	0.888269
829	3.28135e-05	0.888235
830	3.15312e-05	0.888202
831	3.26573e-05	0.888171
832	3.01779e-05	0.888138
833	3.13046e-05	0.888108
834	3.12296e-05	0.888077
835	2.75664e-05	0.888046
836	2.989e-05	0.888018
837	2.86254e-05	0.887988
838	2.85571e-05	0.887959
839	2.72987e-05	0.887931
840	2.96119e-05	0.887904
841	2.59786e-05	0.887874
842	2.71032e-05	0.887848
843	2.58541e-05	0.887821
844	2.69764e-05	0.887795
845	2.57306e-05	0.887768
846	2.44892e-05	0.887742
847	2.44314e-05	0.887718
848	2.3196e-05	0.887693
849	2.54944e-05	0.88767
850	2.30843e-05	0.887645
851	2.30301e-05	0.887622
852	2.41484e-05	0.887599
853	2.17499e-05	0.887574
854	2.28686e-05	0.887553
855	2.04788e-05	0.88753
856	2.15978e-05	0.887509
857	2.15475e-05	0.887488
858	2.03332e-05	0.887466
859	2.14487e-05	0.887446
860	1.9076e-05	0.887424
861	2.13519e-05	0.887405
862	1.89849e-05	0.887384
863	1.77836e-05	0.887365
864	2.00546e-05	0.887347
865	1.88535e-05	0.887327
866	1.88101e-05	0.887308
867	1.87667e-05	0.88729
868	1.6422e-05	0.887271
869	1.75337e-05	0.887254
870	1.74934e-05	0.887237
871	1.63065e-05	0.887219
872	1.62692e-05	0.887203
873	1.73761e-05	0.887187
874	1.50507e-05	0.887169
875	1.61579e-05	0.887154
876	1.6121e-05	0.887138
877	1.49453e-05	0.887122
878	1.49113e-05	0.887107
879	1.60138e-05	0.887092
880	1.37073e-05	0.887076
881	1.481e-05	0.887062
882	1.3644e-05	0.887048
883	1.47443e-05	0.887034
884	1.35811e-05	0.887019
885	1.35504e-05	0.887006
886	1.23924e-05	0.886992
887	1.34907e-05	0.88698
888	1.34603e-05	0.886966
889	1.23065e-05	0.886953
890	1.22788e-05	0.88694
891	1.22513e-05	0.886928
892	1.22239e-05	0.886916
893	1.1078e-05	0.886904
894	1.21705e-05	0.886893
895	1.10273e-05	0.88688
896	1.10027e-05	0.886869
897	1.20918e-05	0.886858
898	9.84018e-06	0.886846
899	1.09294e-05	0.886836
900	1.09052e-05	0.886826
901	1.0881e-05	0.886815
902	9.74947e-06	0.886804
903	1.08341e-05	0.886794
904	8.60021e-06	0.886783
905	1.07887e-05	0.886775
906	9.6624e-06	0.886764
907	8.5398e-06	0.886754
908	9.62112e-06	0.886746
909	8.50107e-06	0.886736
910	8.48241e-06	0.886727
911	9.5603e-06	0.886719
912	8.44406e-06	0.886709
913	8.42559e-06	0.886701
914	9.50007e-06	0.886693
915	6.20421e-06	0.886683
916	1.05527e-05	0.886677
917	6.17244e-06	0.886666
918	7.24715e-06	0.88666
919	8.31835e-06	0.886653
920	7.21451e-06	0.886645
921	8.28346e-06	0.886637
922	7.18209e-06	0.886629
923	7.16654e-06	0.886622
924	6.06997e-06	0.886615
925	7.13677e-06	0.886609
926	7.12137e-06	0.886602
927	6.02844e-06	0.886594
928	7.09189e-06	0.886588
929	7.07663e-06	0.886581
930	5.98732e-06	0.886574
931	4.90151e-06	0.886568
932	7.03462e-06	0.886563
933	5.9489e-06	0.886556
934	5.93617e-06	0.88655
935	4.85511e-06	0.886544
936	8.04646e-06	0.88654
937	3.76491e-06	0.886531
938	5.88681e-06	0.886528
939	4.81046e-06	0.886522
940	5.86293e-06	0.886517
941	5.85049e-06	0.886511
942	4.77763e-06	0.886505
943	4.76751e-06	0.886501
944	4.75742e-06	0.886496
945	4.74736e-06	0.886491
946	5.7933e-06	0.886486
947	3.67138e-06	0.88648
948	4.71738e-06	0.886477
949	4.70745e-06	0.886472
950	4.69755e-06	0.886467
951	4.68768e-06	0.886463
952	3.62852e-06	0.886458
953	4.66913e-06	0.886454
954	3.61224e-06	0.88645
955	4.6507e-06	0.886446
956	3.59605e-06	0.886441
957	3.58855e-06	0.886438
958	5.66657e-06	0.886434
959	3.57143e-06	0.886429
960	2.52341e-06	0.886425
961	3.55767e-06	0.886422
962	3.55028e-06	0.886419
963	4.58026e-06	0.886415
964	2.49823e-06	0.886411
965	3.52825e-06	0.886408
966	3.52095e-06	0.886405
967	4.54674e-06	0.886401
968	1.44138e-06	0.886397
969	4.53119e-06	0.886395
970	1.43226e-06	0.886391
971	4.51573e-06	0.886389
972	3.4787e-06	0.886385
973	1.41817e-06	0.886381
974	3.46654e-06	0.88638
975	2.43485e-06	0.886376
976	3.4534e-06	0.886374
977	2.42385e-06	0.886371
978	2.41889e-06	0.886368
979	2.41396e-06	0.886366
980	3.42841e-06	0.886363
981	3.42142e-06	0.88636
982	1.37987e-06	0.886356
983	1.37707e-06	0.886355
984	2.3895e-06	0.886354
985	4.41305e-06	0.886351
986	1.3646e-06	0.886347
987	2.37398e-06	0.886345
988	2.36918e-06	0.886343
989	2.36439e-06	0.886341
990	1.35054e-06	0.886338
991	2.35588e-06	0.886337
992	2.35114e-06	0.886335
993	1.34037e-06	0.886332
994	2.3427e-06	0.886331
995	2.338e-06	0.886329
996	2.33331e-06	0.886326
997	1.32663e-06	0.886324
998	2.32497e-06	0.886323
999	1.32032e-06	0.88632
1000	1.31768e-06	0.886319
1001	2.31306e-06	0.886318
1002	2.30844e-06	0.886315
1003	3.11814e-07	0.886313
1004	3.29627e-06	0.886313
1005	2.29568e-06	0.886309
1006	3.05022e-07	0.886307
1007	2.28854e-06	0.886307
1008	1.29293e-06	0.886305
1009	1.29037e-06	0.886303
1010	1.28781e-06	0.886302
1011	1.28527e-06	0.886301
1012	2.2699e-06	0.886299
1013	2.93035e-07	0.886297
1014	2.2629e-06	0.886297
1015	1.27419e-06	0.886295
1016	1.27169e-06	0.886293
1017	1.26919e-06	0.886292
1018	1.2667e-06	0.886291
1019	1.26422e-06	0.886289
1020	1.26174e-06	0.886288
1021	1.25927e-06	0.886287
1022	2.79291e-07	0.886286
1023	2.23187e-06	0.886285
1024	1.25191e-06	0.886283
1025	2.74806e-07	0.886282
1026	2.22169e-06	0.886282
1027	1.24461e-06	0.886279
1028	2.70369e-07	0.886278
1029	1.24072e-06	0.886278
1030	1.23831e-06	0.886277
1031	2.66919e-07	0.886275
1032	1.23446e-06	0.886275
1033	2.64951e-07	0.886274
1034	1.23062e-06	0.886274
1035	1.22825e-06	0.886272
1036	1.22588e-06	0.886271
1037	2.60125e-07	0.88627
1038	1.22209e-06	0.88627
1039	1.21974e-06	0.886269
1040	1.21739e-06	0.886267
